"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2019-04-11T16:28:00-05:00";831465;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:29:00-05:00";828462;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:30:00-05:00";838312;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:31:00-05:00";864149;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:32:00-05:00";850541;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:33:00-05:00";833604;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:34:00-05:00";828074;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:35:00-05:00";827478;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:36:00-05:00";838324;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:37:00-05:00";824338;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:38:00-05:00";818329;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:39:00-05:00";810110;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:40:00-05:00";822702;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:41:00-05:00";818238;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:42:00-05:00";853921;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:43:00-05:00";818622;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:44:00-05:00";796427;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:45:00-05:00";821414;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:46:00-05:00";829894;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:47:00-05:00";813973;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:48:00-05:00";805663;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:49:00-05:00";828897;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:50:00-05:00";874561;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:51:00-05:00";843140;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:52:00-05:00";830535;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T16:53:00-05:00";null;null;null;null;null
"2019-04-11T16:54:00-05:00";null;null;null;null;null
